UNITID,PREDDEG,CURROPER,TUITIONFEE_IN,EARN_2011,GRAD_DEBT_MDN,COMPL_RPY_3YR_RT,MD_INC_RPY_5YR_RT
441900,3,1,4482,47900,24756,0.62,0.697
441919,1,1,13932.234,20400,19000,0.361916204,0.452173913
441928,1,1,13701,20400,19000,0.361916204,0.452173913
441937,3,1,6471,34700,16000,0.62,0.843317972
441955,2,1,18048,30300,25833.5,0.561858455,0.540756526
441964,2,1,18048,30300,25833.5,0.561858455,0.540756526
441973,3,1,18748,33800,14323,0.739811912,0.736035049
441982,3,1,45156,26997,19500,0.62,0.697
442037,1,1,13932.234,21700,9504,0.455929487,0.493895671
442046,1,1,13932.234,21700,9504,0.455929487,0.493895671
442064,4,1,13932.234,26997,17105,0.62,0.697
442073,1,1,13932.234,21700,9504,0.455929487,0.493895671
442134,1,1,13932.234,25500,9498,0.651920966,0.680314961
442143,3,1,11320,38200,35500,0.672000517,0.570301058
442152,3,1,10234,38200,35500,0.672000517,0.570301058
442161,3,1,11320,38200,35500,0.672000517,0.570301058
442170,3,1,10222,38200,35500,0.672000517,0.570301058
442189,3,0,10240,38200,35500,0.672000517,0.570301058
442204,1,1,13932.234,13100,17105,0.62,0.697
442213,1,1,11832,26997,17105,0.62,0.697
442222,3,1,13932.234,33800,14323,0.739811912,0.736035049
442231,1,1,12961,23600,29375,0.62,0.538505419
442240,1,1,13932.234,19500,11000,0.696836555,0.744125326
442295,4,1,13932.234,26997,17105,0.62,0.697
442329,1,1,13932.234,31100,9500,0.549605645,0.615384615
442338,2,1,18048,30300,25833.5,0.561858455,0.540756526
442347,2,1,18048,30300,25833.5,0.561858455,0.540756526
442356,2,1,21502,51700,18692,0.952191235,0.697
442383,2,1,12650,16400,12369,0.62,0.697
442408,1,1,12736,22300,23116,0.62,0.47150838
442426,1,1,13932.234,18800,9500,0.62,0.697
442435,1,1,8450,19000,7287,0.675,0.697
442444,2,1,17724,23700,19648.5,0.503453569,0.564121572
442462,1,0,13225,25200,9500,0.600739372,0.63840399
442523,1,1,7614,26997,17105,0.62,0.697
442569,3,1,6530,26997,13554,0.62,0.697
442578,2,1,14040,27600,31061.5,0.794117647,0.728134111
442602,1,1,13932.234,22300,9500,0.530551416,0.572710952
442611,1,1,13932.234,33800,18363,0.73471167,0.750881612
442620,1,1,13932.234,21100,9500,0.62,0.697
442639,3,1,13434,42000,30500,0.62,0.490566038
442648,1,0,12178,21900,10976,0.525322284,0.553030303
442657,1,1,13932.234,19700,9500,0.446791862,0.552884615
442718,2,1,13932.234,28200,34486,0.62,0.618066561
442727,1,1,13932.234,17100,9500,0.281794485,0.352418559
442736,1,0,13932.234,23100,9500,0.500403877,0.697
442745,1,1,22883,22200,9500,0.534417344,0.523076923
442781,1,1,1594,30100,17105,0.62,0.697
442790,1,1,14976,21800,9500,0.348902196,0.402321083
442806,4,1,13932.234,26997,17105,0.62,0.697
442815,1,1,13932.234,23100,8758,0.560251484,0.567407407
442842,1,1,8496,26997,17250,0.62,0.697
442879,1,1,13932.234,20800,7917,0.767371601,0.697
442888,1,1,13932.234,18200,12125,0.355350066,0.350649351
442897,3,1,13932.234,36800,25000,0.62,0.790801187
442930,1,1,13932.234,20300,9286,0.62,0.697
442949,3,1,13932.234,26997,39772,0.62,0.697
442958,1,1,13932.234,26997,9500,0.62,0.697
442967,1,1,13932.234,26997,8708,0.62,0.697
442976,1,1,13932.234,14300,17105,0.62,0.697
442985,1,1,13932.234,20500,9500,0.735294118,0.697
443021,1,1,13932.234,14500,17105,0.62,0.697
443030,0,1,13932.234,26997,17105,0.62,0.697
443049,3,1,7560,26997,15451.5,0.62,0.697
443058,3,1,5970,26997,17105,0.62,0.697
443076,4,1,13932.234,26997,17105,0.62,0.697
443100,1,1,13932.234,26997,17105,0.62,0.697
443137,1,1,13932.234,24100,6598,0.62,0.697
443146,1,1,13932.234,10800,9500,0.62,0.697
443173,1,1,13932.234,26997,12700,0.62,0.697
443207,1,1,13932.234,30500,7905,0.62,0.697
443216,1,1,13932.234,21500,13000,0.62,0.697
443225,1,1,13932.234,21500,13000,0.62,0.697
443234,1,1,13932.234,16000,13000,0.403035413,0.697
443252,1,1,13932.234,15100,1441,0.62,0.697
443261,1,1,13932.234,24500,9500,0.498402556,0.697
443270,1,1,16204,26997,14250,0.4921875,0.697
443289,1,1,13932.234,18200,13000,0.766666667,0.697
443298,1,1,13932.234,26997,12500,0.62,0.697
443322,1,1,13932.234,21800,7917,0.62,0.697
443331,3,1,32525,84100,33832,0.62,0.827309237
443340,3,1,9710,26997,17105,0.62,0.697
443359,1,1,13932.234,12800,14565,0.62,0.697
443377,2,1,16733,32900,12000,0.62,0.697
443410,3,1,26720,49500,27000,0.62,0.697
443429,1,0,13932.234,18800,13000,0.62,0.697
443438,1,1,14397,23900,9908.5,0.494260635,0.529411765
443474,3,1,10240,38200,35500,0.672000517,0.570301058
443483,1,1,13932.234,27800,7600,0.81120332,0.843434343
443492,2,1,4150,26997,14975,0.62,0.697
443526,2,1,18048,30300,25833.5,0.561858455,0.540756526
443535,2,1,18048,30300,25833.5,0.561858455,0.540756526
443544,3,1,10828,38200,35500,0.672000517,0.570301058
443562,2,1,5475,14600,17105,0.62,0.697
443571,1,1,13932.234,18200,12125,0.355350066,0.350649351
443623,1,1,12912,24200,15042,0.62,0.540952381
443632,1,1,13932.234,21200,9500,0.543814433,0.663101604
443641,1,1,13932.234,19500,11000,0.696836555,0.744125326
443650,1,1,10692,19000,22091,0.523429711,0.486658196
443669,1,1,13932.234,20300,9500,0.420997921,0.697
443678,1,1,13932.234,18700,10029,0.62,0.697
443687,3,1,15122,22100,37655.5,0.505344418,0.397905759
443696,1,1,13932.234,20200,6115,0.62,0.697
443702,4,1,13932.234,26997,17105,0.62,0.697
443739,1,0,13693,20500,10813,0.685730464,0.61302682
443748,1,0,13572,19200,9500,0.324969148,0.697
443766,3,1,15495,38900,39499.5,0.672795497,0.582449373
443784,3,1,15495,38900,39499.5,0.672795497,0.582449373
443827,1,1,13932.234,20000,9500,0.294638695,0.352941176
443836,1,1,13932.234,19200,9496,0.295952616,0.396296296
443845,1,1,13932.234,15100,9500,0.62,0.697
443854,1,0,14976,18000,10944,0.62,0.313380282
443881,3,1,10840,38200,35500,0.672000517,0.570301058
443890,3,1,10840,38200,35500,0.672000517,0.570301058
443924,3,1,10240,38200,35500,0.672000517,0.570301058
443942,1,1,13932.234,13900,18969,0.649425287,0.697
443951,1,1,6940,14400,17105,0.62,0.697
443979,1,1,13932.234,20000,10920.5,0.62,0.697
444024,1,1,11736,23700,9500,0.494809689,0.609126984
444042,3,1,6495,15700,7533,0.62,0.697
444051,1,1,13932.234,16700,10067,0.676056338,0.697
444079,1,0,13932.234,20400,11833,0.62,0.697
444088,1,1,13932.234,17700,9500,0.290598291,0.384297521
444103,4,1,13932.234,26997,17105,0.62,0.697
444121,1,0,13932.234,17400,9500,0.481001341,0.697
444130,3,1,13932.234,26997,15625,0.62,0.697
444158,3,1,10531,31200,35500,0.613914564,0.569376181
444167,2,1,8100,21800,24314.5,0.62,0.62573179
444194,1,1,6445,11600,17105,0.62,0.697
444200,1,1,13932.234,20700,7917,0.40647482,0.564102564
444219,2,1,1104,20400,10500,0.62,0.697
444228,1,1,13932.234,26997,17105,0.62,0.697
444237,1,1,13932.234,17100,9500,0.281794485,0.352418559
444255,2,1,18000,19600,23658,0.62,0.461377871
444264,1,1,13932.234,14900,17105,0.62,0.697
444282,1,1,13932.234,18800,8167,0.642642643,0.74
444291,1,1,13932.234,16900,9046.5,0.62,0.518867925
444307,1,1,13932.234,15900,9046.5,0.62,0.518867925
444316,1,1,13932.234,14200,9951,0.62,0.697
444325,1,1,13932.234,22000,19125,0.653846154,0.697
444334,1,1,13932.234,18100,17105,0.62,0.697
444343,1,1,13932.234,15100,9500,0.483383686,0.697
444352,1,0,13932.234,14900,17105,0.62,0.697
444361,1,1,13932.234,26997,17105,0.62,0.697
444370,1,1,13932.234,24200,6544,0.62,0.697
444389,1,0,13932.234,16600,8861,0.62,0.697
444398,3,1,7200,26997,17105,0.62,0.697
444404,1,1,13932.234,15900,17105,0.62,0.697
444413,3,1,8000,26997,17105,0.62,0.697
444422,1,1,13932.234,12300,20000,0.62,0.697
444440,1,1,13932.234,19600,7917,0.62,0.697
444468,1,1,13932.234,26997,17105,0.62,0.697
444486,1,1,13932.234,13900,16500,0.535353535,0.697
444510,1,1,13932.234,17300,17195.5,0.62,0.697
444529,1,1,13932.234,15400,17105,0.62,0.697
444547,0,1,8825,31600,17105,0.62,0.697
444556,1,1,13932.234,26997,9500,0.62,0.697
444565,2,1,16052,28200,25755,0.74137931,0.697
444574,2,0,13932.234,17700,25430,0.653558052,0.697
444583,1,1,10300,15200,3500,0.62,0.697
444592,1,1,13932.234,26997,8450,0.519553073,0.697
444608,1,1,13932.234,26997,17522,0.62,0.697
444635,1,1,13932.234,26997,17105,0.62,0.697
444644,1,1,13932.234,26997,17105,0.62,0.697
444653,1,1,13932.234,13400,17105,0.62,0.697
444662,1,1,13932.234,26997,8181,0.62,0.697
444671,1,1,6480,14600,17105,0.62,0.697
444680,1,1,13932.234,11500,17105,0.62,0.697
444699,4,1,13932.234,26997,17105,0.62,0.697
444705,1,1,13932.234,26997,17105,0.62,0.697
444714,1,1,13932.234,17300,9500,0.17679558,0.697
444723,3,1,12720,43600,32926,0.62,0.581818182
444732,1,1,13932.234,13200,17105,0.62,0.697
444769,1,1,13932.234,26997,13131,0.62,0.697
444778,3,1,8380,26997,17105,0.62,0.697
444796,1,1,13932.234,18600,9500,0.62,0.697
444811,1,1,13932.234,26997,12940,0.62,0.697
444857,1,1,13932.234,24700,17105,0.62,0.697
444866,1,1,13932.234,18700,9500,0.62,0.697
444893,1,1,13932.234,26997,9500,0.62,0.697
444909,1,1,13932.234,26997,17105,0.62,0.697
444927,3,1,17416,25500,21599,0.507826087,0.595174263
444936,1,1,13932.234,26997,16244,0.62,0.697
444945,1,1,13932.234,16700,7248,0.342760181,0.697
444954,2,1,3354,26997,10432,0.6,0.697
444972,1,1,13932.234,18200,9500,0.62,0.697
444990,3,1,13932.234,29600,23638,0.900530504,0.896174863
445018,2,1,3560,26997,12316,0.62,0.554945055
445027,3,1,13345,29700,35500,0.560535117,0.56080207
445072,3,1,14669,24400,36833,0.62,0.480412371
445081,2,1,18048,30300,25833.5,0.561858455,0.540756526
445090,2,1,11883,20400,19000,0.361916204,0.452173913
445115,1,1,12911,26100,11640,0.553337922,0.531293463
445124,3,1,15247,21000,42103,0.518900344,0.476992144
445133,3,1,14675,29700,35500,0.560535117,0.56080207
445142,1,0,13932.234,24700,9500,0.472163495,0.524627721
445188,3,1,13160,26997,19559,0.62,0.697
445197,1,0,14976,19800,9500,0.391214825,0.333333333
445203,1,1,15995,20500,9500,0.481001341,0.697
445212,1,1,13932.234,19500,11000,0.696836555,0.744125326
445221,1,1,13932.234,19400,14144,0.601030204,0.704125178
445230,1,1,13932.234,25500,9498,0.651920966,0.680314961
445249,1,1,15995,16800,9500,0.481001341,0.697
445258,2,1,13932.234,23300,12000,0.545299145,0.573863636
445267,3,1,13932.234,29000,17285,0.62,0.841791045
445276,2,1,14664,24800,31126,0.433149171,0.444915254
445300,3,1,10224,38200,35500,0.672000517,0.570301058
445319,3,1,12400,38200,35500,0.672000517,0.570301058
445328,1,1,13932.234,19200,9496,0.295952616,0.396296296
445346,1,1,13932.234,17700,9500,0.313701556,0.362637363
445364,1,1,13932.234,25700,8023.5,0.62,0.697
445373,1,0,13932.234,21200,9500,0.466013472,0.453874539
445382,1,0,13932.234,18600,9500,0.234361233,0.364985163
445391,3,1,10240,38200,35500,0.672000517,0.570301058
445434,1,0,14796,20700,28332,0.328702555,0.353882632
445461,1,1,13932.234,23200,9500,0.357749469,0.697
445470,1,0,14688,21100,9500,0.41680261,0.451428571
445498,1,1,13932.234,15200,17105,0.62,0.697
445504,1,0,13932.234,22800,9083,0.62,0.701754386
445540,1,1,13932.234,12800,9900,0.512195122,0.697
445559,1,1,12567,22300,23116,0.62,0.47150838
445577,1,1,13567,27200,9363,0.663617886,0.696531792
445601,1,0,13355,21900,10976,0.525322284,0.553030303
445610,1,0,14563,23600,14024,0.582907729,0.585674157
445638,1,1,13932.234,20000,6333,0.788732394,0.697
445647,1,1,13932.234,20000,6333,0.788732394,0.697
445656,1,1,13932.234,20000,6333,0.788732394,0.697
445665,1,0,13932.234,15200,14252,0.361085973,0.697
445674,2,0,4010,26997,17105,0.62,0.697
445683,1,0,13932.234,14500,16500,0.62,0.697
445692,3,1,23100,57100,29042,0.62,0.697
445708,2,1,27456,29100,27000,0.62,0.770480929
445717,3,1,11309,38200,35500,0.672000517,0.570301058
445726,1,1,14650,20300,22155,0.378117458,0.697
445735,3,1,13932.234,26997,27500,0.62,0.697
445744,1,1,22747,23900,9908.5,0.494260635,0.529411765
445753,1,0,13173,22200,9500,0.534417344,0.523076923
445762,1,1,13932.234,32900,27916,0.62,0.697
445771,1,0,13932.234,22000,9500,0.395986622,0.464882943
445780,1,1,13932.234,26997,20000,0.62,0.697
445799,1,1,13932.234,35000,16813,0.712739384,0.718614719
445814,2,1,13932.234,20900,13583,0.62,0.55106383
445841,1,1,13932.234,13900,9500,0.456043956,0.697
445850,1,1,13932.234,13900,9500,0.456043956,0.697
445869,4,1,13932.234,26997,17105,0.62,0.697
445896,1,0,13932.234,19600,13833,0.715127701,0.713567839
445911,1,1,13932.234,34400,11813,0.582005141,0.609261939
445920,2,1,14040,27600,31061.5,0.794117647,0.728134111
445939,2,0,14040,27600,31061.5,0.794117647,0.728134111
445948,1,1,13932.234,22500,7214,0.62,0.697
445957,1,1,13932.234,23000,7916,0.768768769,0.717741935
445984,1,1,13932.234,26997,17105,0.62,0.697
445993,1,1,13932.234,16300,9328,0.703389831,0.697
446002,4,1,13932.234,26997,17105,0.62,0.697
446039,4,1,13932.234,26997,17105,0.62,0.697
446048,3,1,23000,27800,24421.5,0.62,0.697
446057,1,1,13932.234,19100,9004,0.842105263,0.697
446075,1,1,13932.234,26997,5218,0.62,0.697
446084,1,1,13932.234,18000,8702.5,0.62,0.697
446093,1,1,13932.234,26997,9500,0.547008547,0.697
446109,1,1,13932.234,18800,9500,0.62,0.697
446118,1,1,13932.234,27100,13495,0.545263158,0.625
446127,1,1,9925,24800,17139,0.479406919,0.697
446136,1,1,13932.234,19100,9500,0.30952381,0.697
446145,1,1,13932.234,16800,17105,0.677777778,0.697
446163,2,1,11148,26997,17105,0.62,0.697
446190,1,1,13932.234,26997,17105,0.62,0.697
446206,1,1,13932.234,26997,17105,0.62,0.697
446215,1,1,13932.234,26997,6014,0.62,0.697
446224,1,1,13932.234,26997,17105,0.62,0.697
446233,3,1,15140,26997,17105,0.62,0.697
446242,1,1,13932.234,26997,11548,0.62,0.697
446251,1,1,8280,18300,4878,0.782894737,0.697
446260,1,1,13932.234,26997,6182,0.62,0.697
446288,1,1,13932.234,11700,9833,0.363636364,0.697
446303,1,1,13932.234,25500,8789,0.62,0.697
446349,1,1,6231,26997,17105,0.62,0.697
446385,2,1,22575,26997,16001,0.62,0.697
446394,3,1,4590,26997,17105,0.62,0.697
446400,1,1,13932.234,14600,6417,0.14532872,0.697
446437,1,0,13932.234,26997,5500,0.437810945,0.697
446446,1,1,13932.234,18700,9500,0.406976744,0.697
446455,1,1,13932.234,26997,6340,0.62,0.697
446464,1,0,13932.234,19800,9500,0.62,0.697
446491,1,0,13932.234,26997,17105,0.62,0.697
446516,1,1,9836,26997,17105,0.62,0.697
446525,1,1,18532,23600,9500,0.62,0.697
446534,1,1,13932.234,26997,9500,0.31372549,0.697
446543,1,1,13932.234,26997,9500,0.62,0.697
446552,2,1,13932.234,26997,19702,0.323943662,0.697
446561,1,1,13932.234,26997,18250,0.794223827,0.697
446570,1,1,13932.234,26997,8230,0.62,0.697
446589,1,1,13932.234,14200,6025,0.62,0.697
446598,1,1,15010,26997,16063,0.62,0.697
446604,3,1,9000,13900,17105,0.62,0.697
446640,3,1,23900,26997,29500,0.62,0.697
446668,2,1,17391,26100,27666.5,0.62,0.697
446677,2,1,16795,24000,26336.5,0.508040936,0.588454376
446729,0,0,13932.234,38200,35500,0.672000517,0.570301058
446738,3,1,11248,38200,35500,0.672000517,0.570301058
446747,3,1,11177,38200,35500,0.672000517,0.570301058
446756,3,0,10222,38200,35500,0.672000517,0.570301058
446765,3,1,13932.234,38200,35500,0.672000517,0.570301058
446774,1,1,3120,33300,18240,0.62,0.697
446792,3,1,15000,23600,29375,0.62,0.538505419
446808,3,1,15150,23600,29375,0.62,0.538505419
446817,2,0,13932.234,21000,42103,0.518900344,0.476992144
446835,1,1,12960,23900,11640,0.553337922,0.531293463
446844,1,1,12841,24200,15042,0.62,0.540952381
446853,1,0,11847,20500,10813,0.685730464,0.61302682
446880,2,1,9549,18200,13700.5,0.62,0.679487179
446899,2,1,18048,30300,25833.5,0.561858455,0.540756526
446905,2,1,18048,30300,25833.5,0.561858455,0.540756526
446914,2,1,18048,30300,25833.5,0.561858455,0.540756526
446923,2,1,18048,30300,25833.5,0.561858455,0.540756526
446932,4,1,13932.234,26997,17105,0.62,0.697
446996,1,1,13932.234,14900,10500,0.347058824,0.697
447014,1,1,13932.234,26997,8750.5,0.409090909,0.697
447023,1,1,13932.234,22000,9500,0.516835017,0.697
447050,3,1,8060,26997,22396,0.62,0.697
447069,3,1,14645,26300,38913,0.62,0.423076923
447102,1,1,13932.234,18600,9495,0.62,0.442508711
447120,1,1,13932.234,20800,9500,0.62,0.507042254
447148,1,1,13932.234,16200,11096,0.41025641,0.697
447157,1,0,13932.234,17800,9046.5,0.62,0.518867925
447166,1,1,13932.234,19800,9522,0.550161812,0.585774059
447175,1,1,13932.234,19800,9522,0.550161812,0.585774059
447209,1,0,13932.234,20100,9500,0.265725903,0.697
447218,1,0,13932.234,21900,9500,0.290115533,0.381465517
447227,1,0,13932.234,23700,9500,0.494809689,0.609126984
447236,1,0,12420,23500,9500,0.39969215,0.358571429
447245,1,0,13932.234,21800,9500,0.348902196,0.402321083
447254,1,0,13932.234,17700,9500,0.62,0.697
447263,2,0,18320,24500,24240,0.62,0.697
447272,3,1,13663,33800,14323,0.739811912,0.736035049
447290,2,1,14886,25500,21599,0.507826087,0.595174263
447315,1,1,13932.234,19400,14144,0.601030204,0.704125178
447324,1,1,13932.234,19400,14144,0.601030204,0.704125178
447333,1,1,13932.234,19400,14144,0.601030204,0.704125178
447342,1,0,13932.234,19400,14144,0.601030204,0.704125178
447351,2,1,15528,23700,19648.5,0.503453569,0.564121572
447360,2,1,23000,18600,13875,0.452471483,0.697
447379,1,1,13932.234,23300,12000,0.545299145,0.573863636
447388,1,0,13932.234,23300,12000,0.545299145,0.573863636
447403,1,1,13932.234,33800,18363,0.73471167,0.750881612
447421,2,1,15220,23200,19940,0.62,0.607438017
447430,1,1,13932.234,24000,9500,0.743842365,0.697
447449,1,1,13932.234,12900,6333,0.62,0.697
447458,3,1,23747,30000,40000,0.62,0.697
447467,1,1,13932.234,16700,7248,0.342760181,0.697
447476,2,1,18000,16600,23563,0.62,0.436123348
447494,1,1,13932.234,23100,8758,0.560251484,0.567407407
447519,1,1,13932.234,23600,8708,0.609657948,0.665137615
447528,1,1,13932.234,13800,17105,0.62,0.697
447582,2,1,3460,26997,7500,0.576923077,0.545454545
447591,1,1,13932.234,23400,9500,0.498459168,0.522267206
447625,1,0,15672,23200,19940,0.62,0.607438017
447634,1,1,13932.234,23200,9500,0.542635659,0.611005693
447652,3,1,10809,38200,35500,0.672000517,0.570301058
447661,3,1,13932.234,38200,35500,0.672000517,0.570301058
447670,2,1,14040,27600,31061.5,0.794117647,0.728134111
447689,3,1,5246,26997,21636,0.62,0.697
447698,4,1,13932.234,26997,17105,0.62,0.697
447704,1,1,13932.234,26997,6365,0.62,0.697
447713,1,1,13932.234,48700,12700,0.62,0.697
447722,1,1,13932.234,26997,5204,0.62,0.697
447731,1,1,13932.234,26997,3622,0.779069767,0.697
447759,1,1,13932.234,26997,9500,0.447300771,0.697
447768,1,1,13932.234,22200,9500,0.483001172,0.592783505
447777,1,1,13932.234,26997,8157.5,0.62,0.697
447795,1,1,13932.234,26997,17105,0.62,0.697
447801,4,1,13932.234,26997,17105,0.62,0.697
447810,1,1,13932.234,26997,10555,0.791366906,0.697
447847,1,1,64900,26997,17105,0.62,0.697
447856,1,0,13932.234,26997,17105,0.62,0.697
447865,1,1,13932.234,26997,17105,0.62,0.697
447874,1,1,13932.234,26997,7307,0.62,0.697
447883,1,1,13932.234,26997,11437,0.263157895,0.697
447892,1,1,13932.234,26997,9500,0.62,0.697
447908,1,1,13932.234,26997,17105,0.62,0.697
447917,1,1,13932.234,26997,4052,0.62,0.697
447935,1,1,11185,24800,17139,0.479406919,0.697
447953,3,1,7946,26997,27103.5,0.62,0.697
447962,1,1,13932.234,26997,9500,0.62,0.697
447971,1,1,13932.234,26997,9833,0.76744186,0.697
447980,1,1,13932.234,26997,6566.5,0.471698113,0.697
447999,1,1,13932.234,26997,7917,0.815642458,0.697
448008,1,1,13932.234,26997,17105,0.62,0.697
448017,1,1,13932.234,26997,17105,0.62,0.697
448026,1,1,13932.234,26997,10000,0.805194805,0.697
448035,1,1,13932.234,26997,4586.5,0.62,0.697
448044,1,1,13932.234,26997,17105,0.62,0.697
448053,1,0,13932.234,26997,17105,0.709677419,0.697
448071,1,1,13932.234,26800,6333,0.62,0.697
448105,1,1,13932.234,26997,9500,0.62,0.697
448114,1,0,13932.234,24700,9453,0.628029505,0.64556962
448123,1,1,13932.234,26997,17105,0.62,0.697
448141,1,0,13932.234,26997,9000,0.486486486,0.697
448150,1,1,13932.234,26997,7365,0.451327434,0.697
448196,1,1,13932.234,17800,6300,0.62,0.697
448202,1,0,13932.234,26997,17105,0.62,0.697
448211,1,1,13932.234,26997,9500,0.62,0.697
448220,1,1,13932.234,26997,8535,0.62,0.697
448239,3,1,13932.234,26997,17105,0.62,0.697
448248,1,1,13932.234,26997,17105,0.62,0.697
448257,1,1,13932.234,26997,17105,0.62,0.697
448275,1,1,13932.234,26997,17105,0.62,0.697
448284,3,1,9065,33600,22529,0.62,0.697
448309,2,1,8160,36000,27475,0.62,0.673684211
448345,3,1,14824,25500,21599,0.507826087,0.595174263
448354,2,1,13932.234,23600,21480.5,0.615789474,0.697
448372,2,1,20450,23700,19648.5,0.503453569,0.564121572
448406,1,0,13932.234,16400,9182,0.443243243,0.697
448415,2,1,13932.234,22400,20000,0.634724858,0.697
448424,1,1,13932.234,14900,9833,0.62,0.697
448433,1,1,13932.234,30200,18481,0.678308578,0.714831539
448442,2,1,18048,30300,25833.5,0.561858455,0.540756526
448451,2,1,18048,30300,25833.5,0.561858455,0.540756526
448460,2,1,18048,30300,25833.5,0.561858455,0.540756526
448479,2,1,18048,30300,25833.5,0.561858455,0.540756526
448488,2,1,18048,30300,25833.5,0.561858455,0.540756526
448497,2,1,18048,30300,25833.5,0.561858455,0.540756526
448503,2,1,18048,30300,25833.5,0.561858455,0.540756526
448512,2,1,18048,30300,25833.5,0.561858455,0.540756526
448521,3,0,13932.234,38200,35500,0.672000517,0.570301058
448530,3,0,10213,38200,35500,0.672000517,0.570301058
448567,3,1,10231,38200,35500,0.672000517,0.570301058
448576,2,1,18748,33800,14323,0.739811912,0.736035049
448585,2,1,12315,28200,34486,0.62,0.618066561
448594,2,1,1380,26997,9500,0.62,0.697
448600,2,1,10494,21500,20000,0.62,0.700507614
448619,1,1,13932.234,20500,13199.5,0.542222222,0.491071429
448628,3,1,14704,26300,38913,0.62,0.423076923
448646,1,1,13932.234,16700,7248,0.342760181,0.697
448664,1,1,10800,19000,22091,0.523429711,0.486658196
448673,2,1,10764,27100,23203,0.711275849,0.649797571
448707,1,1,13932.234,13900,17105,0.62,0.697
448716,1,1,13932.234,13900,17105,0.62,0.697
448734,3,1,13663,33800,14323,0.739811912,0.736035049
448752,2,1,17211,20700,27257.5,0.62,0.410041841
448761,2,1,17211,20700,27257.5,0.62,0.410041841
448770,1,1,13932.234,33500,17000,0.754273504,0.697
448798,1,1,13932.234,16900,11096,0.41025641,0.697
448804,3,1,13932.234,26997,25164.5,0.62,0.697
448822,3,1,13932.234,38200,35500,0.672000517,0.570301058
448831,3,0,13932.234,38200,35500,0.672000517,0.570301058
448840,3,1,5820,33000,19735,0.62,0.80358718
448859,2,1,16733,36800,14750,0.855263158,0.697
448895,1,1,13932.234,16400,9500,0.439153439,0.473684211
448974,1,1,13932.234,23900,9800,0.572415436,0.591137966
448983,1,1,13932.234,20900,8534,0.472520107,0.486111111
449010,3,1,17596,22600,29771,0.62,0.553886349
449038,3,1,15495,38900,39499.5,0.672795497,0.582449373
449074,1,1,13932.234,25500,9498,0.651920966,0.680314961
449083,1,1,17440,17600,9485,0.700195313,0.697
449092,1,1,13664,17600,9485,0.700195313,0.697
449117,1,1,10659,21700,20000,0.62,0.52688172
449126,2,1,12024,18700,19811,0.67510917,0.636528029
449135,1,1,9260,14600,17105,0.62,0.697
449144,1,1,9260,14600,17105,0.62,0.697
449153,1,1,9260,14600,17105,0.62,0.697
449162,1,1,13932.234,19400,14144,0.601030204,0.704125178
449171,1,1,13932.234,19400,14144,0.601030204,0.704125178
449180,1,1,13932.234,19400,14144,0.601030204,0.704125178
449199,1,1,13932.234,19400,14144,0.601030204,0.704125178
449205,1,1,13932.234,19400,14144,0.601030204,0.704125178
449214,1,1,13932.234,19400,14144,0.601030204,0.704125178
449223,1,1,13932.234,19400,14144,0.601030204,0.704125178
449232,1,1,13932.234,19400,14144,0.601030204,0.704125178
449241,1,1,13932.234,19400,14144,0.601030204,0.704125178
449250,1,1,13932.234,23400,9500,0.498459168,0.522267206
449269,1,1,13932.234,17100,9500,0.281794485,0.352418559
449302,2,1,18000,16600,23563,0.62,0.436123348
449311,1,1,13932.234,14800,8075,0.599531616,0.697
449320,1,1,13932.234,27800,12473.5,0.584435402,0.633640553
449339,3,1,6400,54400,17311,0.62,0.697
449348,2,1,3720,26997,17105,0.62,0.697
449357,1,1,13932.234,26997,18412,0.62,0.697
449366,1,1,13932.234,26997,4962,0.62,0.697
449375,1,0,13932.234,26997,13000,0.866995074,0.697
449384,1,1,26025,26997,28333,0.62,0.697
449393,1,1,13932.234,26997,1914,0.62,0.697
449436,1,1,13932.234,26997,9301,0.62,0.697
449445,1,1,13932.234,26997,8546,0.62,0.697
449454,1,1,13932.234,26997,10666,0.62,0.697
449463,1,1,13932.234,26997,13833,0.62,0.697
449472,1,1,13932.234,26997,6333,0.81,0.697
449481,4,1,13932.234,26997,17105,0.62,0.697
449490,1,1,13932.234,26997,6333,0.643939394,0.697
449506,2,1,13932.234,26997,20000,0.62,0.697
449524,2,1,13138,26997,17063,0.62,0.697
449533,1,1,13932.234,26997,4602,0.62,0.697
449579,4,0,13932.234,26997,17105,0.62,0.697
449597,1,1,13932.234,26997,6557,0.428571429,0.697
449603,1,1,13932.234,26997,8909,0.62,0.697
449612,2,1,14575,26997,16000,0.709090909,0.697
449658,3,1,8800,26997,17105,0.62,0.697
449667,1,1,13932.234,26997,9500,0.62,0.697
449676,1,1,13932.234,26997,4797,0.62,0.697
449685,1,1,7935,26997,1270,0.62,0.697
449700,1,1,15400,26997,9500,0.640569395,0.653846154
449719,1,1,13932.234,26997,9500,0.647509579,0.697
449728,1,1,13932.234,26997,21208,0.62,0.697
449746,1,0,13932.234,26997,17105,0.62,0.697
449764,3,1,22000,26997,25750,0.62,0.697
449773,1,1,13932.234,26997,8313,0.4125,0.697
449782,1,1,13932.234,26997,9016.5,0.62,0.697
449791,1,1,13932.234,26997,8181,0.62,0.697
449807,1,1,13932.234,26997,7000,0.576923077,0.697
449816,1,1,13932.234,26997,17105,0.62,0.697
